Country Origin Name	Country Origin Code	Migration by Gender Name	Migration by Gender Code	Country Dest Name	Country Dest Code	Year	Year Code	Value
"Congo, Rep."	COG	Total	TOT	South Africa	ZAF	2000	2000	7316
"Congo, Rep."	COG	Total	TOT	Spain	ESP	2000	2000	880
"Congo, Rep."	COG	Total	TOT	Sri Lanka	LKA	2000	2000	0
"Congo, Rep."	COG	Total	TOT	St. Kitts and Nevis	KNA	2000	2000	0
"Congo, Rep."	COG	Total	TOT	St. Lucia	LCA	2000	2000	0
"Congo, Rep."	COG	Total	TOT	St. Vincent and the Grenadines	VCT	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Sudan	SDN	2000	2000	2481
"Congo, Rep."	COG	Total	TOT	Suriname	SUR	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Swaziland	SWZ	2000	2000	49
"Congo, Rep."	COG	Total	TOT	Sweden	SWE	2000	2000	158
"Congo, Rep."	COG	Total	TOT	Switzerland	CHE	2000	2000	627
"Congo, Rep."	COG	Total	TOT	Syrian Arab Republic	SYR	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Taiwan, China	TWN	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Tajikistan	TJK	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Tanzania	TZA	2000	2000	22
"Congo, Rep."	COG	Total	TOT	Thailand	THA	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Timor-Leste	TLS	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Togo	TGO	2000	2000	2
"Congo, Rep."	COG	Total	TOT	Tokelau	TKL	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Tonga	TON	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Trinidad and Tobago	TTO	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Tunisia	TUN	2000	2000	2
"Congo, Rep."	COG	Total	TOT	Turkey	TUR	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Turkmenistan	TKM	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Turks and Caicos Islands	TCA	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Tuvalu	TUV	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Uganda	UGA	2000	2000	72
"Congo, Rep."	COG	Total	TOT	Ukraine	UKR	2000	2000	0
"Congo, Rep."	COG	Total	TOT	United Arab Emirates	ARE	2000	2000	0
"Congo, Rep."	COG	Total	TOT	United Kingdom	GBR	2000	2000	3314
"Congo, Rep."	COG	Total	TOT	United States	USA	2000	2000	1611
"Congo, Rep."	COG	Total	TOT	Uruguay	URY	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Uzbekistan	UZB	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Vanuatu	VUT	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Venezuela, RB	VEN	2000	2000	3
"Congo, Rep."	COG	Total	TOT	Vietnam	VNM	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Virgin Islands (U.S.)	VIR	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Virgin Islands, British	VGB	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Wallis and Futuna	WLF	2000	2000	0
"Congo, Rep."	COG	Total	TOT	West Bank and Gaza	PSE	2000	2000	0
"Congo, Rep."	COG	Total	TOT	Yemen, Rep.	YEM	2000	2000	1
"Congo, Rep."	COG	Total	TOT	Zambia	ZMB	2000	2000	106
"Congo, Rep."	COG	Total	TOT	Zimbabwe	ZWE	2000	2000	4819
Cook Islands	COK	Total	TOT	Afghanistan	AFG	2000	2000	0
Cook Islands	COK	Total	TOT	Albania	ALB	2000	2000	0
Cook Islands	COK	Total	TOT	Algeria	DZA	2000	2000	0
